Java HotSpot(TM) 64-Bit Server VM (25.371-b11) for windows-amd64 JRE (1.8.0_371-b11), built on Mar 17 2023 04:03:45 by "java_re" with MS VC++ 17.1 (VS2022)
Memory: 4k page, physical 24794848k(13024916k free), swap 26367712k(9818600k free)
CommandLine flags: -XX:-BytecodeVerificationLocal -XX:-BytecodeVerificationRemote -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=heap/heapdump3.hprof -XX:InitialHeapSize=83886080 -XX:+ManagementServer -XX:MaxHeapSize=83886080 -XX:MetaspaceSize=67108864 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:SurvivorRatio=8 -XX:ThreadStackSize=512 -XX:TieredStopAtLevel=1 -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2023-05-07T18:52:03.579+0800: 4.736: [GC (Allocation Failure) [PSYoungGen: 22016K->2544K(24576K)] 22016K->4696K(79360K), 0.0031930 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2023-05-07T18:52:57.386+0800: 58.543: [Full GC (Ergonomics) [PSYoungGen: 22016K->22016K(24576K)] [ParOldGen: 48461K->48461K(54784K)] 70477K->70477K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4921086 secs] [Times: user=3.97 sys=0.00, real=0.49 secs] 
2023-05-07T18:52:57.878+0800: 59.035: [Full GC (Ergonomics) [PSYoungGen: 22016K->22016K(24576K)] [ParOldGen: 48463K->48463K(54784K)] 70479K->70479K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4620191 secs] [Times: user=3.73 sys=0.00, real=0.46 secs] 
2023-05-07T18:52:58.341+0800: 59.498: [Full GC (Ergonomics) [PSYoungGen: 22016K->22016K(24576K)] [ParOldGen: 48465K->48465K(54784K)] 70481K->70481K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4348678 secs] [Times: user=3.45 sys=0.02, real=0.43 secs] 
2023-05-07T18:52:58.778+0800: 59.935: [Full GC (Ergonomics) [PSYoungGen: 22016K->22016K(24576K)] [ParOldGen: 48467K->48467K(54784K)] 70483K->70483K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4289932 secs] [Times: user=3.39 sys=0.00, real=0.43 secs] 
2023-05-07T18:52:59.207+0800: 60.365: [Full GC (Ergonomics) [PSYoungGen: 22016K->22016K(24576K)] [ParOldGen: 48469K->48469K(54784K)] 70485K->70485K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4817149 secs] [Times: user=3.99 sys=0.00, real=0.48 secs] 
2023-05-07T18:52:59.690+0800: 60.846: [Full GC (Ergonomics) [PSYoungGen: 22016K->22016K(24576K)] [ParOldGen: 48471K->48471K(54784K)] 70487K->70487K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4989717 secs] [Times: user=4.64 sys=0.02, real=0.50 secs] 
2023-05-07T18:53:00.188+0800: 61.346: [Full GC (Ergonomics) [PSYoungGen: 22016K->22016K(24576K)] [ParOldGen: 48473K->48473K(54784K)] 70489K->70489K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4816356 secs] [Times: user=3.91 sys=0.01, real=0.48 secs] 
2023-05-07T18:53:00.671+0800: 61.828: [Full GC (Ergonomics) [PSYoungGen: 22016K->22015K(24576K)] [ParOldGen: 48475K->48475K(54784K)] 70491K->70491K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4394857 secs] [Times: user=3.30 sys=0.00, real=0.44 secs] 
2023-05-07T18:53:01.110+0800: 62.267: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48477K->48477K(54784K)] 70493K->70493K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4414706 secs] [Times: user=3.70 sys=0.00, real=0.44 secs] 
2023-05-07T18:53:01.552+0800: 62.709: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48479K->48479K(54784K)] 70495K->70495K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4351957 secs] [Times: user=3.64 sys=0.02, real=0.43 secs] 
2023-05-07T18:53:01.987+0800: 63.145: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48481K->48481K(54784K)] 70497K->70497K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4298047 secs] [Times: user=3.27 sys=0.00, real=0.43 secs] 
2023-05-07T18:53:02.417+0800: 63.575: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48483K->48483K(54784K)] 70499K->70499K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4372104 secs] [Times: user=3.42 sys=0.00, real=0.44 secs] 
2023-05-07T18:53:02.855+0800: 64.012: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48485K->48485K(54784K)] 70501K->70501K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4865531 secs] [Times: user=3.75 sys=0.01, real=0.49 secs] 
2023-05-07T18:53:03.342+0800: 64.499: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48487K->48487K(54784K)] 70503K->70503K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4951663 secs] [Times: user=4.06 sys=0.00, real=0.49 secs] 
2023-05-07T18:53:03.838+0800: 64.994: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48489K->48488K(54784K)] 70505K->70504K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4899750 secs] [Times: user=3.88 sys=0.00, real=0.49 secs] 
2023-05-07T18:53:04.327+0800: 65.485: [Full GC (Ergonomics) [PSYoungGen: 22016K->22016K(24576K)] [ParOldGen: 48490K->48490K(54784K)] 70506K->70506K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4918145 secs] [Times: user=3.89 sys=0.02, real=0.49 secs] 
2023-05-07T18:53:04.820+0800: 65.977: [Full GC (Ergonomics) [PSYoungGen: 22016K->22015K(24576K)] [ParOldGen: 48492K->48492K(54784K)] 70508K->70508K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4938483 secs] [Times: user=3.78 sys=0.00, real=0.49 secs] 
2023-05-07T18:53:05.313+0800: 66.471: [Full GC (Ergonomics) [PSYoungGen: 22016K->22015K(24576K)] [ParOldGen: 48494K->48494K(54784K)] 70510K->70510K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4952324 secs] [Times: user=3.92 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:05.810+0800: 66.967: [Full GC (Ergonomics) [PSYoungGen: 22016K->22016K(24576K)] [ParOldGen: 48496K->48496K(54784K)] 70512K->70512K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4989106 secs] [Times: user=4.14 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:06.309+0800: 67.466: [Full GC (Ergonomics) [PSYoungGen: 22016K->22015K(24576K)] [ParOldGen: 48498K->48497K(54784K)] 70514K->70513K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4928539 secs] [Times: user=3.81 sys=0.05, real=0.49 secs] 
2023-05-07T18:53:06.802+0800: 67.959: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48499K->48499K(54784K)] 70515K->70515K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4960638 secs] [Times: user=3.69 sys=0.02, real=0.50 secs] 
2023-05-07T18:53:07.298+0800: 68.456: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48499K->48499K(54784K)] 70515K->70515K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4927208 secs] [Times: user=3.70 sys=0.00, real=0.49 secs] 
2023-05-07T18:53:07.792+0800: 68.949: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48501K->48500K(54784K)] 70517K->70516K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4920858 secs] [Times: user=4.02 sys=0.00, real=0.49 secs] 
2023-05-07T18:53:08.284+0800: 69.441: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48502K->48502K(54784K)] 70518K->70518K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.5016400 secs] [Times: user=3.92 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:08.786+0800: 69.943: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48504K->48504K(54784K)] 70520K->70520K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4981332 secs] [Times: user=4.12 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:09.284+0800: 70.441: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48506K->48506K(54784K)] 70522K->70522K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4982801 secs] [Times: user=4.02 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:09.783+0800: 70.941: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48508K->48508K(54784K)] 70524K->70524K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4938303 secs] [Times: user=3.91 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:10.278+0800: 71.435: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48510K->48510K(54784K)] 70526K->70526K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4930416 secs] [Times: user=3.70 sys=0.00, real=0.49 secs] 
2023-05-07T18:53:10.771+0800: 71.928: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48512K->48512K(54784K)] 70528K->70528K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4899670 secs] [Times: user=3.72 sys=0.00, real=0.49 secs] 
2023-05-07T18:53:11.261+0800: 72.418: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48514K->48514K(54784K)] 70530K->70530K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4939017 secs] [Times: user=4.00 sys=0.00, real=0.49 secs] 
2023-05-07T18:53:11.755+0800: 72.912: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48516K->48516K(54784K)] 70532K->70532K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.5007126 secs] [Times: user=3.98 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:12.256+0800: 73.413: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48518K->48518K(54784K)] 70534K->70534K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4952982 secs] [Times: user=3.89 sys=0.01, real=0.50 secs] 
2023-05-07T18:53:12.752+0800: 73.909: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48520K->48520K(54784K)] 70536K->70536K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4956817 secs] [Times: user=3.80 sys=0.00, real=0.49 secs] 
2023-05-07T18:53:13.248+0800: 74.405: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48522K->48522K(54784K)] 70538K->70538K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4358278 secs] [Times: user=3.31 sys=0.00, real=0.44 secs] 
2023-05-07T18:53:13.684+0800: 74.841: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48524K->48524K(54784K)] 70540K->70540K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4353798 secs] [Times: user=3.27 sys=0.00, real=0.44 secs] 
2023-05-07T18:53:14.120+0800: 75.277: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48526K->48526K(54784K)] 70542K->70542K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4382059 secs] [Times: user=3.61 sys=0.00, real=0.44 secs] 
2023-05-07T18:53:14.558+0800: 75.715: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48528K->48528K(54784K)] 70544K->70544K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4954739 secs] [Times: user=3.98 sys=0.00, real=0.49 secs] 
2023-05-07T18:53:15.053+0800: 76.211: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48530K->48530K(54784K)] 70546K->70546K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4998687 secs] [Times: user=4.02 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:15.554+0800: 76.711: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48532K->48532K(54784K)] 70548K->70548K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4857609 secs] [Times: user=3.69 sys=0.00, real=0.49 secs] 
2023-05-07T18:53:16.040+0800: 77.197: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48534K->48534K(54784K)] 70550K->70550K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4963807 secs] [Times: user=4.08 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:16.537+0800: 77.694: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48536K->48536K(54784K)] 70552K->70552K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4942321 secs] [Times: user=3.72 sys=0.00, real=0.49 secs] 
2023-05-07T18:53:17.031+0800: 78.188: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48538K->48538K(54784K)] 70554K->70554K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4899479 secs] [Times: user=4.11 sys=0.03, real=0.49 secs] 
2023-05-07T18:53:17.522+0800: 78.679: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48540K->48538K(54784K)] 70556K->70554K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.5362763 secs] [Times: user=3.75 sys=0.00, real=0.54 secs] 
2023-05-07T18:53:18.058+0800: 79.215: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48540K->48540K(54784K)] 70556K->70556K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.5281522 secs] [Times: user=4.31 sys=0.02, real=0.53 secs] 
2023-05-07T18:53:18.587+0800: 79.744: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48542K->48541K(54784K)] 70558K->70557K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.5174388 secs] [Times: user=4.25 sys=0.00, real=0.52 secs] 
2023-05-07T18:53:19.104+0800: 80.262: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48543K->48543K(54784K)] 70559K->70559K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.5006415 secs] [Times: user=3.88 sys=0.02, real=0.50 secs] 
2023-05-07T18:53:19.605+0800: 80.762: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48545K->48545K(54784K)] 70561K->70561K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.5050090 secs] [Times: user=4.33 sys=0.00, real=0.51 secs] 
2023-05-07T18:53:20.111+0800: 81.268: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48547K->48547K(54784K)] 70563K->70563K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.5070945 secs] [Times: user=4.52 sys=0.00, real=0.51 secs] 
2023-05-07T18:53:20.618+0800: 81.775: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48549K->48549K(54784K)] 70565K->70565K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4669734 secs] [Times: user=3.48 sys=0.00, real=0.47 secs] 
2023-05-07T18:53:21.085+0800: 82.242: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48551K->48550K(54784K)] 70567K->70566K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4359118 secs] [Times: user=3.33 sys=0.02, real=0.44 secs] 
2023-05-07T18:53:21.522+0800: 82.678: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48552K->48552K(54784K)] 70568K->70568K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4369615 secs] [Times: user=3.53 sys=0.00, real=0.44 secs] 
2023-05-07T18:53:21.958+0800: 83.116: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48554K->48554K(54784K)] 70570K->70570K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4824391 secs] [Times: user=3.72 sys=0.02, real=0.48 secs] 
2023-05-07T18:53:22.442+0800: 83.598: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48556K->48556K(54784K)] 70572K->70572K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4999443 secs] [Times: user=4.00 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:22.942+0800: 84.099: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48558K->48558K(54784K)] 70574K->70574K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4919126 secs] [Times: user=3.86 sys=0.00, real=0.49 secs] 
2023-05-07T18:53:23.433+0800: 84.591: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48560K->48560K(54784K)] 70576K->70576K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4948173 secs] [Times: user=4.02 sys=0.00, real=0.49 secs] 
2023-05-07T18:53:23.929+0800: 85.086: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48562K->48562K(54784K)] 70578K->70578K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.5013077 secs] [Times: user=4.08 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:24.431+0800: 85.587: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48564K->48564K(54784K)] 70580K->70580K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.5037888 secs] [Times: user=4.14 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:24.934+0800: 86.092: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48566K->48566K(54784K)] 70582K->70582K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4993217 secs] [Times: user=4.03 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:25.434+0800: 86.591: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48568K->48568K(54784K)] 70584K->70584K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.5043369 secs] [Times: user=3.95 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:25.939+0800: 87.096: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48570K->48570K(54784K)] 70586K->70586K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.5063979 secs] [Times: user=3.78 sys=0.00, real=0.51 secs] 
2023-05-07T18:53:26.446+0800: 87.602: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48572K->48572K(54784K)] 70588K->70588K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.5058569 secs] [Times: user=3.88 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:26.952+0800: 88.108: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48574K->48574K(54784K)] 70590K->70590K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4341082 secs] [Times: user=3.42 sys=0.00, real=0.43 secs] 
2023-05-07T18:53:27.386+0800: 88.543: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48576K->48576K(54784K)] 70592K->70592K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4235903 secs] [Times: user=3.41 sys=0.02, real=0.42 secs] 
2023-05-07T18:53:27.810+0800: 88.967: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48578K->48578K(54784K)] 70594K->70594K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4330440 secs] [Times: user=3.30 sys=0.01, real=0.43 secs] 
2023-05-07T18:53:28.243+0800: 89.400: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48580K->48580K(54784K)] 70596K->70596K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4302791 secs] [Times: user=3.22 sys=0.00, real=0.43 secs] 
2023-05-07T18:53:28.674+0800: 89.831: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48582K->48582K(54784K)] 70598K->70598K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4377928 secs] [Times: user=3.27 sys=0.00, real=0.44 secs] 
2023-05-07T18:53:29.111+0800: 90.269: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48584K->48584K(54784K)] 70600K->70600K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4377687 secs] [Times: user=2.98 sys=0.00, real=0.44 secs] 
2023-05-07T18:53:29.549+0800: 90.707: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48586K->48586K(54784K)] 70602K->70602K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4839671 secs] [Times: user=3.59 sys=0.00, real=0.48 secs] 
2023-05-07T18:53:30.034+0800: 91.191: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48588K->48588K(54784K)] 70604K->70604K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.5029724 secs] [Times: user=3.69 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:30.537+0800: 91.694: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48590K->48590K(54784K)] 70606K->70606K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4964437 secs] [Times: user=3.89 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:31.033+0800: 92.191: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48591K->48591K(54784K)] 70607K->70607K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4986076 secs] [Times: user=3.88 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:31.533+0800: 92.690: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48593K->48593K(54784K)] 70609K->70609K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4978473 secs] [Times: user=3.83 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:32.031+0800: 93.188: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48595K->48595K(54784K)] 70611K->70611K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4984775 secs] [Times: user=4.16 sys=0.03, real=0.50 secs] 
2023-05-07T18:53:32.530+0800: 93.687: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48597K->48597K(54784K)] 70613K->70613K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4773981 secs] [Times: user=3.70 sys=0.00, real=0.48 secs] 
2023-05-07T18:53:33.007+0800: 94.164: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48599K->48599K(54784K)] 70615K->70615K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4706895 secs] [Times: user=4.06 sys=0.00, real=0.47 secs] 
2023-05-07T18:53:33.478+0800: 94.635: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48601K->48601K(54784K)] 70617K->70617K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4374785 secs] [Times: user=3.41 sys=0.00, real=0.44 secs] 
2023-05-07T18:53:33.916+0800: 95.073: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48603K->48603K(54784K)] 70619K->70619K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4404662 secs] [Times: user=3.23 sys=0.00, real=0.44 secs] 
2023-05-07T18:53:34.357+0800: 95.514: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48605K->48605K(54784K)] 70621K->70621K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4718171 secs] [Times: user=3.91 sys=0.02, real=0.47 secs] 
2023-05-07T18:53:34.829+0800: 95.986: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48607K->48606K(54784K)] 70623K->70622K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.5018592 secs] [Times: user=3.92 sys=0.00, real=0.50 secs] 
2023-05-07T18:53:35.331+0800: 96.488: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48608K->48608K(54784K)] 70624K->70624K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4954522 secs] [Times: user=3.78 sys=0.02, real=0.50 secs] 
2023-05-07T18:53:35.827+0800: 96.984: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48610K->48610K(54784K)] 70626K->70626K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4276057 secs] [Times: user=3.73 sys=0.02, real=0.43 secs] 
2023-05-07T18:53:36.255+0800: 97.412: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48612K->48612K(54784K)] 70628K->70628K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4378843 secs] [Times: user=3.53 sys=0.00, real=0.44 secs] 
2023-05-07T18:53:36.693+0800: 97.850: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48614K->48614K(54784K)] 70630K->70630K(79360K), [Metaspace: 35610K->35610K(1083392K)], 0.4375930 secs] [Times: user=3.34 sys=0.00, real=0.44 secs] 
2023-05-07T18:53:37.131+0800: 98.288: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48616K->48616K(54784K)] 70632K->70632K(79360K), [Metaspace: 35611K->35611K(1083392K)], 0.4348392 secs] [Times: user=3.42 sys=0.00, real=0.43 secs] 
2023-05-07T18:53:37.565+0800: 98.723: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48618K->48618K(54784K)] 70634K->70634K(79360K), [Metaspace: 35611K->35611K(1083392K)], 0.4471605 secs] [Times: user=3.14 sys=0.00, real=0.45 secs] 
2023-05-07T18:53:38.013+0800: 99.170: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48620K->48620K(54784K)] 70636K->70636K(79360K), [Metaspace: 35611K->35611K(1083392K)], 0.4394167 secs] [Times: user=3.25 sys=0.00, real=0.44 secs] 
2023-05-07T18:53:38.453+0800: 99.610: [Full GC (Ergonomics) [PSYoungGen: 22015K->22015K(24576K)] [ParOldGen: 48622K->48622K(54784K)] 70638K->70638K(79360K), [Metaspace: 35611K->35611K(1083392K)], 0.4385903 secs] [Times: user=3.33 sys=0.00, real=0.44 secs] 
